Date,Open,High,Low,Close,Volume,QQQ_Close,SPY_Close,VIX_Close,Next_Day_Close,Next_Day_Return,Target,MA7,MA14,EMA12,EMA26,MACD,MACD_signal,MACD_hist,RSI,Return_1,Return_3,Return_5,Volume_Change,Volatility_5,Volatility_10,Price_Range,Open_Close_Return,Gap_Return,MA7_Gap,MA14_Gap,EMA12_Gap,EMA26_Gap,MA_Cross,EMA_Cross,Momentum_10,Momentum_20,Volume_Ratio_5,Volume_Ratio_10,OBV,OBV_Change_5,ATR_14,ATR_Ratio_14,Bollinger_Width_20,Bollinger_Position_20,Stoch_K_14,Stoch_D_3,QQQ_Return_1,QQQ_Return_5,QQQ_Volatility_5,SPY_Return_1,SPY_Return_5,VIX_Return_1,VIX_Change_5,VIX_Relative_10,TSLA_vs_QQQ_Return_1,TSLA_vs_SPY_Return_1
2020-02-21,60.46533203125,60.87066650390625,58.6966667175293,60.06666564941406,214722000,230.27000427246097,333.4800109863281,17.079999923706055,55.58599853515625,-0.07459490327646512,0,56.64333289010184,54.24761881147112,54.50772495976805,48.37860149666983,6.129123463098217,5.497356013573004,0.6317674495252135,70.35785151960769,0.0017678087791648256,0.04962721710118512,0.12064677909301014,-0.1882687171461137,0.043689923381260404,0.03358361009984044,0.036193115813448855,-0.0065933050963798015,0.008416607134257082,0.0604366407244097,0.10726824449504602,0.1019844562169683,0.24159574256293428,0.044162566599589136,0.12669079455552512,0.20300144586781665,0.5746241969935759,0.800173508436736,0.7899559682379735,4640035500.0,0.0795369519879614,5.365761348179409,0.08933010164901255,0.6336216068437396,0.8235683149175174,76.98919362869316,80.53901385219324,-0.01920944940065139,-0.01581398012111801,0.011251285598149472,-0.010298267087080704,-0.010621214615191166,0.09768634081610128,0.20706716495870237,0.1454630711416094,0.020977258179816216,0.01206607586624553
2020-02-24,55.93333435058594,57.56666564941406,54.813331604003906,55.58599853515625,227883000,221.38999938964844,322.4200134277344,25.030000686645508,53.32733154296875,-0.040633739641448896,0,57.27666582380022,54.50376156398228,54.67361320213546,48.91248275877994,5.761130443355526,5.550110899529509,0.2110195438260174,54.86479157502522,-0.07459490327646512,-0.09115780402961982,0.042198361868343914,0.06129320703048591,0.062285891774854135,0.04470365128132733,0.04953287011060468,-0.006209817802969026,-0.06881239792720947,-0.02951755770569745,0.019856188639448772,0.016687855065433105,0.1364378866083709,0.05087546584400076,0.11778446152012977,0.11458816101707048,0.4762047605371118,0.8540067860941284,0.8471228758082467,4412152500.0,0.08599706628475934,5.095428194318499,0.09166747613782299,0.5867812349501116,0.6626309006523884,52.05502773565567,69.45493677330056,-0.038563446033142434,-0.056469485315659096,0.01859140234608057,-0.03316539880720826,-0.04496443246842452,0.46545672122078363,0.8296783719497065,0.5774879009371185,-0.036031457243322684,-0.04142950446925686
2020-02-25,56.599998474121094,57.106666564941406,52.46666717529297,53.32733154296875,259357500,215.3699951171875,312.6499938964844,27.850000381469727,51.91999816894531,-0.026390470576789893,0,57.23771340506418,54.088761465890066,54.46649294687904,49.23950859464578,5.226984352233266,5.485485590070261,-0.2585012378369944,40.91562319534544,-0.040633739641448896,-0.11062810811505475,-0.06813840925387626,0.13811692842379641,0.053627277481166545,0.04696645618028998,0.08700978007702741,-0.05782097207385416,0.01824200276484236,-0.06831827530254644,-0.014077414647430883,-0.020914902764554953,0.08301916621417046,0.058218229699342094,0.10615427532519364,0.03712007371414772,0.4334790864660416,0.9621291541743735,1.0056118380761672,4152795000.0,-0.036137237808495426,4.526904242379325,0.0848890074076133,0.522977035446301,0.5659299155651846,43.80090973826601,57.61504370087161,-0.02719185278945535,-0.08247774448402201,0.018303330454468972,-0.030302149756096908,-0.071511348273681,0.11266478695419302,0.8779501365304079,0.6240961130186145,-0.013441886851993545,-0.010331589885351988
2020-02-26,52.16666793823242,54.22066879272461,51.740665435791016,51.91999816894531,211282500,216.47999572753903,311.5,27.559999465942383,45.26666641235352,-0.12814583958462689,0,57.0355224609375,54.29876136779785,54.07472451950462,49.43806337792722,4.636661141577399,5.315720700371688,-0.6790595587942896,56.328569995091215,-0.026390470576789893,-0.13562709686630026,-0.15109764339668819,-0.1853619039356872,0.028344024752144367,0.04798451092017472,0.047765859868942516,-0.004728493864687255,-0.02176489186977447,-0.0896901452160048,-0.043808793035623024,-0.0398471997722726,0.05020291292652472,0.05040190649289282,0.09378727289806309,0.005707784910240932,0.37378729511940434,0.896961075117903,0.8079879262149935,3941512500.0,-0.15956300826659864,3.8328568594796315,0.07382236122211888,0.4525118480378798,0.4857808158749464,35.611755920934634,43.82256446495211,0.005153924109751573,-0.08650519187100203,0.016738624908791955,-0.0036782149973914047,-0.07932847617308092,-0.010412959122266252,0.9165507125598442,0.4989665710025415,-0.031544394686541466,-0.022712255579398488
2020-02-27,48.66666793823242,49.31800079345703,44.599998474121094,45.26666641235352,364158000,205.63999938964844,297.510009765625,39.15999984741211,44.53266525268555,-0.016215047800994253,0,55.32695116315569,53.965618406023296,52.71963865686599,49.12907101010695,3.590567646759041,4.9706900896491595,-1.3801224428901184,41.93934174015916,-0.12814583958462689,-0.18564624896098791,-0.24506065498438145,0.7235596890419225,0.049929812761161256,0.06326720737583774,0.10422685594644028,-0.06986304322692012,-0.0626604457905931,-0.18183334775008697,-0.16119433540483347,-0.14136994172174247,-0.0786174971018451,0.0252259271243791,0.07308437902317308,-0.11506734286075426,0.16869482710259764,1.4253841583274816,1.3011488733152252,3577354500.0,-0.19161557706589605,3.837475912911551,0.08477487336828238,0.4009474830564862,0.15297782637178933,3.626085540205097,27.679583733135246,-0.050073893901650735,-0.12411619192928469,0.020949277814393864,-0.044911686145666097,-0.11705001042461227,0.4208998768597427,1.516709433891954,0.8711773566001795,-0.07807194568297615,-0.08323415343896079
2020-02-28,41.97999954223633,46.03466796875,40.76800155639648,44.53266525268555,363343500,205.8000030517578,296.260009765625,40.11000061035156,49.574668884277344,0.11322034293215233,1,52.9514274597168,53.584284918648855,51.46010428699208,48.788596509557216,2.6715077774348615,4.5108536272063,-1.8393458497714388,40.983597685616125,-0.016215047800994253,-0.1649185518160956,-0.2586126635927234,-0.0022366665019030174,0.045385375195854595,0.05987813550166098,0.11826524153606359,0.060806711250222065,-0.07260677957103209,-0.15899027865558277,-0.16892302808006843,-0.1346176641165033,-0.0872320903110622,-0.011810504887633683,0.05475680729843374,-0.1691666693948395,0.04241498345338468,1.2739735537503036,1.312777617599303,3214011000.0,-0.30733051503593023,4.024380820138115,0.09036918848901422,0.38769209744236083,0.10135043378113541,16.94471630146256,18.72751925420076,0.0007780765540958967,-0.1062665599803857,0.024215805018877917,-0.004201539306138757,-0.11161089119140355,0.024259467993900774,1.3483607019623691,0.7050671792280947,-0.01699312435509015,-0.012013508494855496
2020-03-04,50.930667877197266,51.10133361816406,48.31533432006836,49.96666717529297,225735000,218.22000122070312,312.8599853515625,31.989999771118164,48.30266571044922,-0.033302230445070524,0,49.184095110212056,53.230380467006135,50.793624635880484,48.988338137527435,1.8052864983530483,3.293411043291543,-1.4881245449384948,48.19276926344636,0.0053520173720666975,0.12202283181960971,-0.03762193880085074,-0.41634346881787154,0.08577608942106095,0.061913645917484536,0.05575715683261134,-0.018927705881035584,0.02474814893728722,0.01591107985879013,-0.06131298072791568,-0.01628073338958674,0.01997065168895954,-0.07601458643156035,0.036851352117415706,-0.18303499590471595,-0.1550740503287954,0.6869926530269401,0.8002829095008668,4129431000.0,0.04767674845633496,4.427000045776368,0.08859906605828992,0.3461472807971537,0.3653081271671667,41.403108441761376,40.41589545123116,0.04172238720365362,0.008037719546863054,0.04447292953451297,0.04203302533861675,0.0043659240820626,-0.13117870623950623,0.16074021738099842,0.08595287809653973,-0.036370369831586924,-0.03668100796655005
2020-03-05,48.2513313293457,49.71666717529297,47.871334075927734,48.30266571044922,162790500,211.58999633789065,302.4599914550781,39.619998931884766,46.89866638183594,-0.029066704869448956,0,48.466285705566406,52.85199955531529,50.41040018581413,48.937547587373494,1.4728525984406389,2.9292993543213623,-1.4564467558807235,41.73049639984107,-0.033302230445070524,-0.025658329192220664,0.06706920431116958,-0.2788424480031896,0.057447147451492354,0.06209763025338391,0.03820354575101716,0.0010638956416171436,-0.03432960297170767,-0.003375954908349735,-0.08607685391552128,-0.04181150055535657,-0.012973307985872243,-0.08298103925394085,0.030096575555017258,-0.19442747381098846,-0.013828783955031065,0.5646354559038371,0.598724069560497,3966640500.0,0.10881952012304064,4.181428636823383,0.08656724376018905,0.3486160541627341,0.2768981928032878,33.913453316712875,38.50747063085711,-0.030382205323640443,0.02893404476707917,0.039227764820217864,-0.033241687602835635,0.016638034106323474,0.23851201048320303,0.011746656952631662,0.24340946663752172,-0.002920025121430081,-6.0542842234889704e-05
2020-03-06,46.0,47.133331298828125,45.61800003051758,46.89866638183594,189943500,208.02000427246097,297.4599914550781,41.939998626708984,40.53333282470703,-0.13572525720249962,0,47.74895259312221,52.392237527029856,49.87013344674057,48.786519349926266,1.0836140968143013,2.5601623028199505,-1.4765482060056492,40.29706384130772,-0.029066704869448956,-0.056377550785448705,0.05312956490983223,0.16679720253946018,0.059408892413388315,0.06168065617958163,0.03231075391298208,0.019536225692085598,-0.047671607282558065,-0.017807431684035518,-0.10485467703798128,-0.059584100934440956,-0.038696201189298035,-0.08862543676459916,0.02221134262606375,-0.2192230769797453,-0.06072423270640859,0.7488976102271491,0.7050145341149445,3776697000.0,0.17507282955783277,4.242380959647043,0.09045845621934649,0.35988224668693525,0.2166195139899094,27.594065389911666,34.30354238279531,-0.0168722157342861,0.010787177783203594,0.04062177342936802,-0.016531112018967953,0.004050434246601231,0.05855627858074386,0.045624482386199094,0.22096067226982585,-0.012194489135162856,-0.012535592850481003
2020-03-09,40.35933303833008,44.20000076293945,40.33333206176758,40.53333282470703,256105500,193.57000732421875,274.2300109863281,54.459999084472656,43.02199935913086,0.061398023823663106,1,47.07276208060129,51.19985662187849,48.433702581812334,48.17517219991003,0.25853038190230393,2.0998359186364213,-1.8413055367341173,26.58237358526148,-0.13572525720249962,-0.18879254678908108,-0.18237814317379697,0.34832463337782027,0.05739144135637078,0.0698773474404282,0.09539478823253718,0.004311265159206224,-0.13943537946824375,-0.13892172387711146,-0.20833112631439454,-0.16311719600128247,-0.15862609361295174,-0.08060754098896501,0.005366465133315844,-0.2707995917520294,-0.18724185795799753,1.0484658379829603,0.9407339330245618,3520591500.0,0.0010393990678250198,4.425762176513673,0.10918821296175173,0.41439002245086437,-0.023337232270296236,0.8829275965353146,20.796815434386616,-0.06946445847254124,-0.10558169780081517,0.04034104299636044,-0.07809447030209493,-0.11278263859906457,0.29852171835290564,0.6295631977346496,0.46032767209699377,-0.06626079872995838,-0.057630786900404685
2020-03-10,43.96200180053711,44.53333282470703,40.53333282470703,43.02199935913086,233916000,204.11000061035156,288.4200134277344,47.29999923706055,42.28200149536133,-0.017200452670558586,0,46.85695266723633,49.90419006347656,47.60113285524595,47.79345569318565,-0.19232283793969884,1.6414041673211974,-1.8337270052608963,23.477924080348032,0.061398023823663106,-0.10932453258321939,-0.13437785043087846,-0.08664202838283441,0.07197805486641218,0.07520907602935435,0.09297568824288154,-0.021382157383806062,0.08458887382041622,-0.08184384792028897,-0.13790807336201175,-0.09619799406959788,-0.09983493063748265,-0.061061754381029815,-0.0040240412656982255,-0.19324672519070862,-0.16329998416065772,1.0946096385508342,0.8673322680596427,3754507500.0,-0.038217243350916696,4.300143105643137,0.09995219119751318,0.4447017157561421,0.13574397576348426,13.09160789555363,13.856200294000201,0.05445054960647355,-0.025634882693868155,0.05160972255534968,0.05174489250964487,-0.039368429226944945,-0.13147263987842284,0.28462790953552064,0.20546409164583324,0.006947474217189553,0.009653131314018237
2020-03-11,42.68000030517578,43.571998596191406,40.866668701171875,42.28200149536133,199837500,195.22000122070312,274.3599853515625,53.900001525878906,37.369998931884766,-0.11617242301113506,0,45.81514304024832,48.64142826625279,46.78280495372524,47.38519982668014,-0.6023948729549033,1.1926443592659774,-1.7950392322208808,23.798516230216123,-0.017200452670558586,-0.09843915067620479,-0.1537958425958712,-0.14568691325091054,0.07018546184101541,0.07515988941461219,0.06398301403296454,-0.009325182918665256,-0.007949399354971942,-0.07711733087427342,-0.13074095472857655,-0.096206361777919,-0.10769603905828565,-0.05810448678714744,-0.012712722013588008,-0.18563168361875482,-0.18098344443113568,0.9583677427337417,0.7441311525221703,3554670000.0,-0.13918648840481895,4.219666889735632,0.09979818221704956,0.47607600082963986,0.14535899808088662,9.488424308830721,7.820986600306552,-0.043554942741975466,-0.1053982213882323,0.04651678040544108,-0.04874844817138435,-0.12305824267279608,0.13953493436099507,0.6849015914824095,0.28725645073837325,0.02635449007141688,0.031547995500825765
2020-03-12,38.72600173950195,39.633331298828125,36.41666793823242,37.369998931884766,283636500,177.32000732421875,248.11000061035156,75.47000122070312,36.44133377075195,-0.0248505535904755,0,44.05361883980887,47.02023778642927,45.33468095036517,46.64333309373234,-1.3086521433671692,0.6923850587393482,-2.0010372021065175,20.55593303545139,-0.11617242301113506,-0.07804277794038339,-0.22633671698577518,0.41933571026459004,0.08002518151923024,0.07327696535390178,0.08607608917674299,-0.035015306169188506,-0.08410197318235979,-0.15171557034230473,-0.20523585819316517,-0.17568629251412538,-0.1988137113446052,-0.063092385029933,-0.028056574360527813,-0.17444773618924392,-0.26944184157862805,1.2189573325288219,1.0888186647718439,3271033500.0,-0.17536426605839373,4.483333587646485,0.11997146683943903,0.5391350216147237,0.026452146944266387,4.507475635084036,9.029169279822794,-0.09169139322075814,-0.16196412688124318,0.056552050715161506,-0.09567716191402487,-0.17969315737681202,0.40018551176604067,0.904846119517877,0.6585720005167359,-0.024481029790376918,-0.020495261097110196
2020-03-13,39.66666793823242,40.50466537475586,33.46666717529297,36.44133377075195,339604500,192.33999633789065,269.32000732421875,57.83000183105469,29.67133331298828,-0.18577806455584012,0,42.12142835344587,45.65276173182896,43.96647369196314,45.88762944017824,-1.9211557482150994,0.16967689734845867,-2.090832645563558,22.642663838187076,-0.0248505535904755,-0.15296047804394397,-0.22297718502149466,0.19732298205625853,0.08028782299694448,0.07332387999393093,0.1931322888382212,-0.08131094279214096,0.06145756146618715,-0.1348504740872407,-0.2017715382737695,-0.171156321835898,-0.20585712935424177,-0.07735202087283702,-0.04186652855361877,-0.1816943009366736,-0.3201243505940323,1.2931402787297235,1.3156570411125754,2931429000.0,-0.2238114415850676,4.610809598650252,0.12652691659576185,0.597559014609139,0.06292009155589559,12.583192353048627,8.859697432321125,0.08470555150727455,-0.07537740415596239,0.07811860352087484,0.08548630309818428,-0.0946009041189293,-0.2337352471753954,0.37887467154627763,0.22326815577735726,-0.10955610509775005,-0.11033685668865978
2020-03-16,31.299999237060547,32.9913330078125,29.47800064086914,29.67133331298828,307342500,169.3000030517578,239.8500061035156,82.69000244140625,28.68000030517578,-0.03341046380880208,0,39.45980943952288,43.963047572544646,41.76722132596701,44.68642231964565,-2.9192009936786434,-0.44809868085696175,-2.4711023128216816,20.056710559632904,-0.18577806455584012,-0.2982514482848343,-0.26797696500046586,-0.0949987411827582,0.09581192488668733,0.07509152906782873,0.11840830777245319,-0.052034056350514384,-0.14108524583745818,-0.2480619208649922,-0.3250847029194964,-0.28960241138805703,-0.3360100949512853,-0.10243234674736434,-0.06532635288628297,-0.4014819668841283,-0.44368337732229457,1.1263437845634914,1.1886370716465722,2624086500.0,-0.2546461297767719,4.776762008666993,0.1609891257086186,0.7065139099690174,-0.04302140327984032,0.7813735807819193,5.957347189638193,-0.11978784301138101,-0.12538101644956834,0.08959327400008282,-0.10942373540494499,-0.1253692284048611,0.4298806817087415,0.5183621709788531,0.5840389653033071,-0.0659902215444591,-0.07635432915089513
2020-03-17,29.333999633789062,31.456666946411133,26.399999618530273,28.68000030517578,359919000,182.13999938964844,252.8000030517578,75.91000366210938,24.08133316040039,-0.1603440409986845,0,36.857142857142854,42.30304772513254,39.75380270738374,43.50076142968492,-3.74695872230118,-1.1078706891458054,-2.6390880331553745,20.270181903430284,-0.03341046380880208,-0.23253944006122296,-0.33336430820505736,0.17106810805534534,0.07340168367055087,0.07327992503831436,0.17631336381012172,-0.02229492523276494,-0.011369009799487333,-0.22186045683631594,-0.32203465595371766,-0.2785595753875175,-0.3407011886094355,-0.1287355205084723,-0.08613547439526553,-0.42294537948896327,-0.49883502636080734,1.2075063408349773,1.406576168292507,2264167500.0,-0.39694686986242533,4.960809435163227,0.17297103843712186,0.7929045616383518,0.013130303099117314,8.321574839261517,7.228713591030686,0.07584167812427767,-0.10763804397141774,0.09459770853327396,0.05399206428476466,-0.12350048095709354,-0.08199296866753814,0.6048626825903263,0.3528542140654829,-0.10925214193307975,-0.08740252809356674
